File,FnId,Type
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","timeToDate","date","Date"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","timeToDate","returnValue","boolean"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","timeToDate","funRet","string | number"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","headers2Object","headers","any[]"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","headers2Object","funRet","Object"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","pagination","count","number"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","pagination","page","number"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","pagination","funRet","{ limit: number; skip: number; }"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","forEach","target","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","forEach","numbereachFunc","Function"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","forEach","inverse","any[]"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","forEach","funRet","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","dropEle","ele","number"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","dropEle","arr","any[]"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","dropEle","funRet","string"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","capitalizeFirstLetter","str","string"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.ts","capitalizeFirstLetter","funRet","string"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","dateToTime","date","date"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","dateToTime","returnValue","returnValue"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","dateToTime","funRet","string | number"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","timeToDate","date","date"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","timeToDate","returnValue","returnValue"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","timeToDate","funRet","string | number"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","headers2Object","headers","headers"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","headers2Object","funRet","{}"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","pagination","count","count"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","pagination","page","page"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","pagination","funRet","{ limit: any; skip: any; }"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","forEach","target","target"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","forEach","numbereachFunc","numbereachFunc"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","forEach","inverse","inverse"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","forEach","funRet","forEach"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","dropEle","ele","ele"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","dropEle","arr","arr"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","dropEle","funRet","dropEle"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","capitalizeFirstLetter","str","str"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.secondResult.ts","capitalizeFirstLetter","funRet","capitalizeFirstLetter"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","dateToTime","date","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","dateToTime","returnValue","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","dateToTime","funRet","string | number"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","timeToDate","date","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","timeToDate","returnValue","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","timeToDate","funRet","string | number"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","headers2Object","headers","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","headers2Object","funRet","{}"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","pagination","count","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","pagination","page","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","pagination","funRet","{ limit: any; skip: number; }"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","forEach","target","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","forEach","numbereachFunc","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","forEach","inverse","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","forEach","funRet","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","dropEle","ele","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","dropEle","arr","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","dropEle","funRet","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","capitalizeFirstLetter","str","any"
"../opttyper/Evaluation/PureTypeScript/teambition_teambition-sdk/opttyper.index.firstResult.ts","capitalizeFirstLetter","funRet","any"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/test/opttyper.fixtures.ts","setupFixtures","dir","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/test/opttyper.fixtures.ts","setupFixtures","fixtures","any[]"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/test/opttyper.fixtures.ts","setupFixtures","funRet","Promise<void>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/test/opttyper.fixtures.ts","withFixtures","fixtures","any[]"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/test/opttyper.fixtures.ts","withFixtures","fn","Function"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/test/opttyper.fixtures.ts","withFixtures","funRet","Promise<any[]>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/test/opttyper.test-util.ts","fakeReadFilep","configPath","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/test/opttyper.test-util.ts","fakeReadFilep","encoding","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/test/opttyper.test-util.ts","fakeReadFilep","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.clean.ts","clean","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.clean.ts","clean","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.format.ts","format","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.format.ts","format","files","any[]"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.format.ts","format","fix","any"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.format.ts","format","","any"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.format.ts","format","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.format.ts","fixFormat","srcFiles","any[]"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.format.ts","fixFormat","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.format.ts","checkFormat","srcFiles","any[]"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.format.ts","checkFormat","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.cli.ts","usage","msg","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.cli.ts","usage","funRet","void"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.cli.ts","run","verb","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.cli.ts","run","files","any[]"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.cli.ts","run","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.lint.ts","lint","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.lint.ts","lint","files","any[]"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.lint.ts","lint","fix","any"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.lint.ts","lint","","any"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.lint.ts","lint","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.lint.ts","createProgram","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.lint.ts","createProgram","funRet","void"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","query","message","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","query","question","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","query","defaultVal","number"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","query","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","query","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","addScripts","packageJson","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","addScripts","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","addScripts","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","addDependencies","packageJson","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","addDependencies","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","addDependencies","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","formatJson","object","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","formatJson","funRet","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","writePackageJson","packageJson","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","writePackageJson","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","writePackageJson","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","generateTsConfig","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","generateTsConfig","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","init","options","Object"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.init.ts","init","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.util.ts","readJsonp","jsonPath","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.util.ts","readJsonp","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.util.ts","nop","funRet","void"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.util.ts","getTSConfig","rootDir","string"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.util.ts","getTSConfig","customReadFilep","number"
"../opttyper/Evaluation/PureTypeScript/google_ts-style/src/opttyper.util.ts","getTSConfig","funRet","Promise<any>"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createTaskDummy","userId","string"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createTaskDummy","name","string"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createTaskDummy","description","string"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createTaskDummy","funRet","Object"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createUserDummy","email","string"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createUserDummy","funRet","Object"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","clearDatabase","database","string"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","clearDatabase","done","void"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","clearDatabase","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createSeedTaskData","database","string"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createSeedTaskData","done","void"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createSeedTaskData","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createSeedUserData","database","string"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createSeedUserData","done","void"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/test/opttyper.utils.ts","createSeedUserData","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/src/configurations/opttyper.index.ts","getDatabaseConfig","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/src/configurations/opttyper.index.ts","getServerConfigs","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/src/tasks/opttyper.index.ts","init","server","any"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/src/tasks/opttyper.index.ts","init","configs","any[]"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/src/tasks/opttyper.index.ts","init","database","string"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/src/tasks/opttyper.index.ts","init","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dwyl_hapi-typescript-example/src/opttyper.server.ts","init","configs","any[]"
