File,FnId,Type
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","expandVariables","variables","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","expandVariables","funRet","{}"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","_expandVariables","parsed","{ [x: string]: any; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","_expandVariables","variables","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","_expandVariables","funRet","{}"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","expandFieldArguments","args","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","expandFieldArguments","variables","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","expandFieldArguments","funRet","JsonObject"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","_expandArgument","arg","NestedValue<JsonScalar>"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","_expandArgument","variables","{ [x: string]: any; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/inferTypes.ParsedQueryNode.ts","_expandArgument","funRet","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.extract.ts","extract","graphSnapshot","{ _values: any; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.extract.ts","extract","cacheContext","{ tracer: { warning: (arg0: string) => void; }; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.extract.ts","extract","funRet","{}"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.extract.ts","extractSerializableData","graphSnapshot","{ getNodeSnapshot: (arg0: any) => any; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.extract.ts","extractSerializableData","nodeSnapshot","EntitySnapshot | ParameterizedValueSnapshot"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.extract.ts","extractSerializableData","funRet","string | number | boolean | JsonObject | NestedArray<JsonScalar>"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.prune.ts","prune","context","CacheContext"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.prune.ts","prune","snapshot","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.prune.ts","prune","raw","RawOperation"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.prune.ts","prune","funRet","{ snapshot: GraphSnapshot; complete: any; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","restore","serializedState","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","restore","cacheContext","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","restore","funRet","{ cacheSnapshot: CacheSnapshot; editedNodeIds: Set<string>; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","createGraphSnapshotNodes","serializedState","{ [x: string]: { type: any; data: any; inbound: any; outbound: any; }; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","createGraphSnapshotNodes","cacheContext","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","createGraphSnapshotNodes","funRet","{ nodesMap: any; editedNodeIds: Set<string>; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","restoreEntityReferences","nodesMap","{ [x: string]: { data: JsonObject; }; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","restoreEntityReferences","cacheContext","{ entityTransformer: any; entityIdForValue: any; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","restoreEntityReferences","funRet","void"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","tryRestoreSparseArray","data","any[]"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","tryRestoreSparseArray","possibleSparseArrayPaths","string | any[]"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","tryRestoreSparseArray","idx","number"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.restore.ts","tryRestoreSparseArray","funRet","void"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.migrate.ts","migrateEntity","snapshot","EntitySnapshot"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.migrate.ts","migrateEntity","migrationMap","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.migrate.ts","migrateEntity","funRet","EntitySnapshot"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.migrate.ts","migrate","cacheSnapshot","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.migrate.ts","migrate","migrationMap","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.migrate.ts","migrate","funRet","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.SnapshotEditor.ts","nodeIdForParameterizedValue","containerId","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.SnapshotEditor.ts","nodeIdForParameterizedValue","path","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.SnapshotEditor.ts","nodeIdForParameterizedValue","args","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.SnapshotEditor.ts","nodeIdForParameterizedValue","funRet","string"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.write.ts","write","context","CacheContext"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.write.ts","write","snapshot","GraphSnapshot"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.write.ts","write","raw","RawOperation"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.write.ts","write","payload","JsonObject"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/operations/inferTypes.write.ts","write","funRet","EditedSnapshot"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.util.ts","buildRawOperationFromQuery","document","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.util.ts","buildRawOperationFromQuery","variables","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.util.ts","buildRawOperationFromQuery","rootId","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.util.ts","buildRawOperationFromQuery","funRet","{ rootId: any; document: any; variables: any; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.util.ts","buildRawOperationFromFragment","fragmentDocument","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.util.ts","buildRawOperationFromFragment","rootId","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.util.ts","buildRawOperationFromFragment","variables","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.util.ts","buildRawOperationFromFragment","fragmentName","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.util.ts","buildRawOperationFromFragment","funRet","{ rootId: any; document: any; variables: any; fragmentName: any; fromFragmentDocument: boolean; }"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.Transaction.ts","getOriginalFieldArguments","id","any"
"../opttyper/Evaluation/PureTypeScript/convoyinc_apollo-cache-hermes/src/apollo/inferTypes.Transaction.ts","getOriginalFieldArguments","funRet","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","populateTemplate","eventTemplate","any[]"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","populateTemplate","actorOne","{ id: any; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","populateTemplate","actorTwo","{ id: any; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","populateTemplate","funRet","false | any[]"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","renderTemplate","world","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","renderTemplate","template","any[]"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","renderTemplate","funRet","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","addConsequentActor","world","{ addActor: (arg0: Actor) => void; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","addConsequentActor","rule","{ consequentActor: any; id: number; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","addConsequentActor","actorOne","Actor"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","addConsequentActor","actorTwo","Actor"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","addConsequentActor","funRet","void"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","applyConsequent","world","{ getActorById: (arg0: any) => any; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","applyConsequent","typeExpression","string | boolean | any[]"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","applyConsequent","funRet","string | false"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","processEvent","world","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","processEvent","rule","{ cause: { template: any; }; consequent: { template: any; type: any; }; consequentActor: any; mutations: (arg0: any, arg1: any) => void; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","processEvent","actorOne","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","processEvent","actorTwo","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.events.ts","processEvent","funRet","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/lib/inferTypes.getLocalRules.ts","includes","arr","string | any[]"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/lib/inferTypes.getLocalRules.ts","includes","item","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/lib/inferTypes.getLocalRules.ts","includes","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","removeActor","world","{ actors: any[]; size: number; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","removeActor","id","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","removeActor","funRet","void"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","getLocalSet","world","{ actors: any[]; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","getLocalSet","location","{ name: any; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","getLocalSet","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","getActor","world","{ getActorById: (arg0: number) => any; }"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","getActor","reference","number"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","getActor","funRet","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","fetchElement","world","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","fetchElement","element","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.utility.ts","fetchElement","funRet","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","twoActors","world","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","twoActors","actor","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","twoActors","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","checkMatch","rule","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","checkMatch","source","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","checkMatch","target","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","checkMatch","action","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","checkMatch","funRet","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","matchRulesFor","world","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","matchRulesFor","actorOne","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","matchRulesFor","actorTwo","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","matchRulesFor","action","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","matchRulesFor","funRet","false | any[]"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","randomMatch","world","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","randomMatch","actorOne","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","randomMatch","actorTwo","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","randomMatch","exclude","any"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.story.ts","randomMatch","funRet","false | any[]"
"../opttyper/Evaluation/PureTypeScript/incrediblesound_story-graph/src/world/components/inferTypes.time.ts","advanceTime","world","{ timedEvents: { [x: string]: any; }; timeIndex: number; renderEvent: (arg0: any[]) => void; randomEvent: () => void; actors: any[]; size: number; }"
